,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
2571,1,57.0,3,2007,55.0,3,1,1,0,60.0,1,395,270,295,-1.0,-1,-1,-1,-1,-1,-1,-1,0.8463,1.0449,-1.2196,0.7798,-0.0943,95000
2572,0,82.0,1,2008,86.0,1,1,0,1,81.0,0,405,375,585,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.59199999999999,1.5928,1.2525,-1.1128,-0.6035,120000
2573,1,78.0,1,2009,70.0,1,0,0,4,62.0,0,555,645,635,0.336185066042399,325,-1,-1,-1,366,-1,-1,1.1336,1.5444,1.8543,-1.7556,0.0973,325000
2574,1,68.8,2,2007,68.7,2,1,0,7,67.0,0,545,485,505,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.51,0.8128,0.5269,1.0024,-0.4455,240000
2575,1,70.0,2,2008,61.0,2,1,0,5,67.6,0,605,580,655,0.356536487724475,-1,-1,346,-1,-1,-1,-1,1.5644,0.8784,1.2396,-2.643,0.0973,110000
2576,1,83.83,2,2008,79.83,3,1,0,5,72.16,0,475,465,565,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.9629,0.1498,0.925999999999999,0.53233,-0.4455,390000
2577,1,92.2,1,2010,88.6,1,1,0,4,74.2,0,580,655,705,0.557389505646088,415,-1,-1,-1,420,-1,-1,0.5591,0.0459,0.3174,-0.8682,-0.0943,450000
2578,1,69.33,3,2003,63.0,3,0,1,0,85.2,0,585,585,635,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.0464,0.9688,0.3817,-1.3478,-0.2875,700000
2579,1,78.5,3,2004,82.0,3,1,1,0,77.0,1,425,425,435,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.8192,-0.4353,0.8171,-0.4078,0.0284,360000
2580,1,73.5,3,2008,81.0,3,1,0,3,73.8,1,415,445,615,0.376059586651545,155,300,-1,-1,-1,286,-1,-1.1901,0.9688,0.3817,0.0623,0.8183,330000
2581,1,91.53,4,2010,71.17,4,0,0,6,60.7,1,545,615,820,0.59828069148683,-1,-1,315,407,-1,-1,-1,0.5591,1.0449,-0.2974,-1.6289,0.6721,210000
2582,1,76.5,4,2006,69.0,4,0,1,0,64.2,0,635,585,665,0.356536487724475,505,-1,346,-1,-1,-1,-1,1.5644,0.0459,1.2396,-1.2486,0.4805,300000
2583,1,82.8,0,2006,80.4,0,0,0,7,80.7,0,475,545,585,0.824666400671332,-1,400,-1,-1,-1,-1,-1,-0.1082,-1.2153,-1.3599,-0.6428,-0.1295,435000
2584,1,75.4,4,2009,68.8,4,1,0,5,79.0,0,440,565,430,0.356536487724475,255,-1,346,-1,-1,-1,-1,1.7081,0.7119,1.2396,-1.8824,-0.2859,315000
2585,0,78.0,3,2006,82.0,3,1,0,7,61.0,0,405,465,425,0.0233121682429863,345,166,-1,-1,-1,-1,-1,0.2009,0.8128,-0.344,-0.5253,0.6603,50000
2586,1,67.5,3,2006,63.6,3,1,0,1,61.65,0,545,425,605,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.7264,-0.4353,-0.0537,-0.0552,0.1864,180000
2587,0,90.0,4,2010,74.0,4,1,0,3,75.0,0,520,545,450,0.649389714846691,455,356,-1,-1,-1,-1,-1,0.4155,1.0449,-0.1437,-1.2486,-0.4776,305000
2588,1,80.5,3,2008,95.0,3,1,0,6,77.37,0,505,615,625,0.273500330399518,-1,-1,-1,332,-1,-1,-1,0.8192,1.5928,0.672,3.235,-0.8799,550000
2589,1,69.2,1,2008,71.2,1,1,0,3,67.46,0,425,535,555,0.376059586651545,-1,300,-1,-1,-1,340,-1,-1.6538,1.1248,0.8171,-0.0552,-0.406,300000
2590,1,77.4,3,2007,72.48,3,1,0,5,54.75,1,415,475,455,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.5719,-0.5913,-0.7794,-0.5253,0.3444,220000
2591,1,81.9,1,2008,72.0,1,1,0,5,71.9,0,465,415,485,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.308,-0.4536,0.01,0.1459,-1.0524,325000
2592,0,82.7,4,2010,91.0,4,1,0,2,73.0,0,490,435,560,0.0800552813405495,425,-1,253,-1,-1,-1,-1,0.4155,1.2114,0.4711,-0.4879,0.2889,320000
2593,1,71.0,4,2008,62.0,4,1,0,5,73.0,0,570,495,595,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.5899,-0.4536,-0.6048,0.9066,-0.4776,345000
2594,0,90.0,3,2008,93.0,3,1,0,1,83.7,1,425,515,395,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.3555,-0.2793,0.2366,1.4724,0.5419,115000
2595,1,91.3,4,2010,88.9,4,1,0,2,74.86,1,525,545,560,0.486747008438193,455,-1,376,-1,-1,-1,-1,-1.0208,0.7119,0.4711,-0.2344,0.2889,180000
2596,1,82.0,4,2008,70.16,4,1,0,2,85.8,0,415,245,485,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-2.1175,-2.9314,-2.2308,-0.8778,-3.9605,360000
2597,1,70.2,0,2005,55.0,0,1,1,0,87.0,0,425,485,345,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.7264,-1.0593,-1.0697,0.7673,-2.3017,310000
2598,1,59.3,3,2006,60.4,3,1,0,1,67.1,0,495,635,405,0.600057182338341,435,-1,-1,-1,-1,-1,-1,1.4374,0.5008,1.3977,0.2973,-0.2875,435000
2599,1,78.0,1,2010,76.6,1,0,0,5,75.0,0,590,555,545,0.911395278391328,525,-1,500,-1,-1,-1,-1,-0.159,-0.2871,0.01,-0.6147,0.2889,325000
2600,1,82.0,1,2008,69.4,1,1,0,2,71.8,0,645,595,655,0.953899775079926,635,-1,530,-1,-1,-1,-1,0.1282,0.5454,-1.3733,-1.2486,0.6721,320000
2601,0,73.2,1,2008,57.6,1,1,0,7,68.2,0,475,505,375,0.622642915849938,-1,-1,407,-1,-1,-1,-1,-0.0154,0.5454,0.7785,-1.5021,-1.0524,205000
2602,1,83.75,4,2009,74.8,4,1,0,3,75.9,1,660,630,680,0.77657832422745,-1,-1,-1,-1,-1,393,-1,-0.8772,-0.2871,-2.1418,0.2727,-0.6692,325000
2603,0,94.24,3,2007,89.67,3,1,0,1,78.24,1,555,495,465,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.4173,0.9688,0.5269,1.2374,0.1864,600000
2604,0,73.8,1,2009,92.9,4,1,0,6,71.9,1,545,520,545,0.206710618336758,325,-1,-1,313,-1,-1,-1,0.5591,1.0449,1.2396,-0.8682,0.0973,345000
2605,1,71.84,4,2010,66.83,4,1,0,2,70.35,0,640,615,585,0.974396112538398,615,-1,-1,-1,-1,-1,-1,0.1282,0.2124,-0.9122,1.0333,-0.0943,325000
2606,1,82.0,3,2008,91.9,3,1,0,6,63.0,0,495,505,625,0.925140311588387,-1,-1,-1,512,-1,-1,-1,0.3555,0.3002,-0.824,-0.99527,-0.1295,255000
2607,1,56.5,3,2006,56.8,3,0,1,0,79.29,1,370,525,545,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-0.7335,-0.9531,-1.6807,0.3995,-1.0524,100000
2608,1,67.0,4,2008,60.44,4,1,0,2,72.0,0,455,455,380,0.23780283983757,455,-1,315,-1,-1,-1,-1,1.5644,1.5444,0.7785,0.1459,0.8637,185000
2609,1,82.0,0,2006,65.0,1,1,1,0,66.39,0,515,585,535,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,0.8171,-0.9953,0.1864,300000
2610,1,56.0,3,2008,58.4,4,1,0,5,55.0,0,404,285,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-1.9629,-1.2543,-0.2714,0.0623,-0.2875,190000
2611,1,75.0,0,2007,56.0,0,1,0,7,72.0,0,465,365,475,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.9737,0.2668,-1.7954,-1.4653,-0.2875,120000
2612,1,87.68,4,2009,75.0,4,1,0,7,69.0,1,415,425,280,-1.0,435,-1,346,-1,-1,-1,-1,0.2718,-0.4536,0.7785,-2.5163,-0.2859,200000
2613,0,74.0,4,2010,78.0,4,1,0,5,75.0,0,415,545,510,0.486747008438193,335,-1,376,-1,-1,-1,-1,1.2772,1.2114,0.01,-1.1218,0.4805,180000
2614,0,76.18,3,2007,86.33,3,1,0,1,73.46,0,485,545,385,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.3555,1.2808,0.2366,1.3549,1.2923,170000
2615,1,76.0,3,2005,71.0,3,1,0,1,70.0,0,345,475,625,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.3555,1.2808,1.3977,-0.9953,-0.2875,370000
2616,1,79.68,0,2008,65.83,0,1,0,6,79.4,0,435,554,515,0.490636955889964,-1,-1,-1,383,-1,-1,-1,-1.8083,-0.9033,-1.0697,0.2973,-0.406,155000
2617,0,78.72,4,2010,69.88,4,1,0,2,70.42,1,450,410,320,0.744758354008939,445,-1,438,-1,-1,-1,-1,-0.159,0.0459,-0.4511,-0.3612,-0.0943,200000
2618,1,80.5,2,2008,68.4,1,0,0,1,67.95,1,565,544,505,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,-0.0537,0.7673,-0.2875,550000
2619,0,82.0,3,2008,65.6,3,1,0,5,54.68,0,415,450,430,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.6538,0.5008,1.1437,1.2374,-0.4455,195000
2620,1,86.2,1,2008,91.33,3,1,0,2,84.0,1,465,415,530,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-2.272,-0.9033,-0.6343,0.4148,-1.4724,400000
2621,1,64.0,4,2009,66.5,4,1,0,2,70.52,1,395,570,430,0.356536487724475,415,-1,346,-1,-1,-1,-1,-0.7335,-0.7866,-0.4511,1.4136,-0.4776,200000
2622,1,88.83,3,2008,97.2,3,1,0,3,75.0,1,485,585,695,0.910770164246022,475,433,-1,-1,-1,-1,-1,-0.5719,0.7348,0.3817,0.1798,-0.4455,530000
2623,1,67.42,2,2010,85.5,4,1,0,2,75.04,1,590,520,605,0.842248322257836,515,-1,469,-1,-1,-1,-1,0.1282,-0.4536,-0.2974,0.5262,-2.0105,325000
2624,0,79.33,4,2008,71.0,4,1,0,3,70.08,0,405,470,450,0.493596387301038,325,324,-1,-1,-1,-1,-1,1.4208,0.2124,0.4711,-0.995,0.8637,150000
2625,1,90.4,3,2008,65.0,3,1,0,7,80.3,1,615,620,750,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.2782,-0.4353,-0.1988,0.7086,-0.7615,375000
2626,1,82.4,1,2010,72.0,1,1,0,3,64.06,0,485,525,545,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-0.0154,0.3789,0.6248,0.9066,0.6721,225000
2627,1,68.8,3,2006,63.6,3,1,0,3,68.2,0,315,515,565,0.694479327708463,-1,366,-1,-1,-1,313,-1,1.4374,0.3448,0.0914,-0.0552,0.5024,120000
2628,1,77.0,1,2008,66.0,1,1,0,2,64.25,1,770,565,430,0.744758354008939,555,-1,438,-1,-1,-1,-1,-1.0208,-0.2871,0.1637,-0.3612,1.0554,240000
2629,1,84.6,1,2010,70.4,1,1,0,7,75.0,0,580,625,545,0.536782666535172,-1,-1,-1,-1,-1,-1,356,1.5644,1.7109,0.7785,-0.8682,1.247,375000
2630,1,91.8,1,2008,82.7,1,0,0,7,75.39,1,580,640,720,0.971663490820888,-1,-1,-1,553,-1,-1,-1,-0.159,0.8784,0.3174,0.2727,0.4805,180000
2631,1,78.25,4,2009,74.6,4,1,0,5,78.6,1,720,450,590,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.8772,0.7119,0.4711,-0.1076,0.6721,520000
2632,0,70.0,4,2007,69.0,4,1,0,3,76.11,0,565,445,625,-1.0,465,-1,-1,-1,-1,-1,-1,0.1282,0.0459,0.3174,0.2727,0.2889,365000
2633,1,58.0,1,2008,64.0,3,1,0,5,62.0,0,475,485,365,0.10487135986097,275,-1,-1,-1,-1,-1,-1,0.3941,0.1888,1.2525,-0.349,-1.2354,130000
2634,1,87.0,1,2008,75.0,1,1,0,2,68.62,0,560,555,535,0.622642915849938,535,-1,407,-1,-1,-1,-1,-0.5899,-0.9531,0.01,0.0192,-1.0524,240000
2635,1,69.5,3,2008,64.4,3,1,1,0,68.0,0,435,575,415,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,0.6178,-0.7068,-0.17277,0.3444,520000
2636,1,83.14,3,2006,58.0,3,1,0,7,69.94,0,595,435,475,-1.0,265,-1,-1,-1,-1,-1,-1,-2.272,0.3448,-1.2148,-0.0552,0.3444,120000
2637,1,95.8,4,2010,87.16,4,1,0,6,79.0,0,430,395,500,0.0669607065028304,-1,-1,-1,253,-1,-1,-1,-0.5899,-1.1196,0.4711,-0.7415,-1.4356,110000
2638,1,87.0,2,2009,92.5,2,1,0,3,75.64,0,570,645,870,0.985461394326131,415,500,-1,-1,553,-1,-1,0.7027,-0.1206,-0.1437,-2.0092,-1.4356,450000
2639,1,84.75,4,2008,75.6,4,1,0,7,94.7,1,510,545,780,0.538386892985096,-1,333,-1,-1,-1,446,-1,0.2718,-0.6201,-0.6048,0.7798,0.0973,325000
2640,1,75.0,3,2007,75.0,3,1,0,2,70.0,0,555,545,635,0.979521744319216,625,-1,-1,-1,-1,-1,-1,1.2828,1.5928,0.2366,-1.2303,0.6603,420000
2641,1,68.0,4,2007,70.0,4,1,0,5,64.0,0,395,555,475,0.0800552813405495,525,-1,253,-1,-1,-1,-1,0.2718,1.3779,0.1637,-0.7415,0.8637,95000
2642,1,75.0,1,2008,62.8,1,1,0,4,64.7,0,555,625,535,0.124502074009537,-1,233,-1,-1,-1,-1,-1,-0.2628,-1.2153,-1.5051,-0.8778,-0.6035,360000
2643,1,83.33,1,2010,80.3,1,0,0,6,76.0,0,720,580,645,0.725984147969479,-1,-1,-1,438,-1,-1,-1,1.2772,1.2114,1.3933,-2.0092,-0.0943,320000
2644,0,92.8,0,2006,83.0,0,1,1,0,86.7,0,375,435,425,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.7473,-0.6343,-0.29027,-0.5245,300000
2645,1,91.8,4,2009,89.0,4,1,0,2,66.2,0,675,500,575,0.744758354008939,395,-1,438,-1,-1,-1,-1,0.99,1.7109,0.1637,1.0333,1.247,325000
2646,1,72.0,3,2007,76.0,3,1,0,5,71.32,0,510,535,545,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.2782,1.4368,1.3977,0.0035,0.6603,240000
2647,0,80.0,0,2008,83.0,0,1,0,1,80.67,0,534,515,485,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.59199999999999,0.9688,0.4906,2.1774,-0.1295,420000
2648,0,93.6,4,2010,69.8,4,1,0,2,68.57,0,605,485,650,0.953899775079926,365,-1,530,-1,-1,-1,-1,0.5591,1.0449,0.3174,1.2869,0.6721,115000
2649,1,70.0,3,2008,68.67,3,1,0,6,56.36,0,415,535,425,0.714529363243447,-1,-1,-1,435,-1,-1,-1,1.7852,1.9048,1.3977,0.2679,-0.6035,180000
2650,1,81.5,4,2012,89.0,4,1,0,3,69.2,1,395,500,530,0.960603251997053,335,466,-1,-1,-1,-1,-1,1.4208,0.3789,0.9322,1.4136,0.2889,400000
2651,1,90.4,1,2009,83.6,1,1,0,7,76.4,0,675,570,645,0.984661887783942,635,-1,-1,-1,612,-1,-1,0.2718,0.2124,0.4711,-1.5021,-0.0943,360000
2652,0,73.0,3,2008,71.0,3,1,0,4,73.4,0,575,385,335,0.538386892985096,285,333,-1,-1,-1,-1,-1,0.2782,1.1248,-0.344,-0.7015,0.5024,300000
2653,1,86.6,1,2009,75.0,1,1,0,2,74.0,0,505,545,565,0.356536487724475,475,-1,346,-1,-1,-1,-1,-2.5039,0.0328,0.3817,0.26793,0.5024,390000
2654,1,69.0,4,2009,87.0,4,1,0,7,60.0,1,310,400,455,0.130441735719574,-1,-1,-1,286,-1,-1,-1,-1.0208,-0.7866,-0.7585,1.6672,-3.735,145000
2655,1,72.6,1,2008,71.4,1,1,0,5,67.0,1,685,595,690,0.842248322257836,575,-1,469,-1,-1,-1,-1,-2.7443,-0.2871,-0.2974,1.2869,-2.2021,320000
2656,1,88.0,1,2008,80.0,1,1,0,1,78.0,0,455,684,635,0.974396112538398,615,-1,-1,-1,-1,-1,-1,1.1283,-0.6693,0.0552,-2.0529,-0.9194,480000
2657,1,76.0,4,2009,89.8,4,1,0,2,62.0,0,595,530,630,-1.0,-1,-1,-1,-1,-1,-1,-1,0.5591,0.7119,0.01,-0.2344,0.8637,330000
2658,1,77.6,1,2010,77.4,1,1,0,2,72.0,0,630,520,355,0.842248322257836,645,-1,469,-1,-1,-1,-1,-1.1644,-1.1196,-0.9122,-0.1076,-0.6692,325000
2659,0,82.13,3,2006,78.5,3,1,0,5,62.13,1,755,625,665,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-1.0697,0.4148,0.6603,630000
2660,1,72.8,4,2008,80.2,4,1,1,0,78.5,0,440,415,560,0.276047228046856,345,-1,-1,-1,-1,-1,-1,1.4208,0.8784,2.1617,-0.995,0.8637,120000
2661,1,76.0,1,2009,68.2,1,1,0,3,70.0,0,615,485,525,-1.0,445,-1,407,-1,-1,-1,-1,1.2772,0.8784,0.4711,-0.1076,0.8637,205000
2662,0,88.8,0,2009,79.8,0,1,0,1,86.76,0,615,545,575,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.1082,0.8128,-0.0537,0.6498,-0.0506,450000
2663,1,82.4,1,2008,71.3,1,1,0,7,72.6,1,595,580,635,0.655766942617211,485,-1,-1,-1,-1,366,-1,-0.0154,0.7119,0.1637,-0.1076,1.2121,350000
2664,1,75.0,4,2010,71.6,4,1,0,2,68.75,0,290,485,310,0.744758354008939,435,-1,438,-1,-1,-1,-1,1.4208,0.2124,0.9322,-1.5021,1.247,320000
2665,1,79.8,0,2006,74.5,0,1,0,1,74.3,0,255,365,315,0.0422231310972419,225,-1,-1,-1,-1,-1,-1,-0.2628,-1.2153,-0.344,1.1199,-1.5513,120000
2666,1,76.8,4,2009,83.6,4,1,0,5,84.8,1,665,570,690,0.842248322257836,395,-1,469,-1,-1,-1,-1,-1.0208,-0.7866,-1.2196,0.2727,-0.8608,290000
2667,0,87.8,0,2006,73.83,0,1,1,0,88.0,0,345,475,345,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.59199999999999,1.0858,-0.8157,-1.58287,0.3444,315000
2668,1,60.14,3,2007,66.0,3,1,0,1,67.0,0,295,365,615,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.1082,-0.2793,-1.7954,1.0024,-0.4455,135000
2669,1,62.0,4,2004,64.0,4,1,1,0,72.0,1,415,485,445,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.7081,0.7119,0.7785,-0.3612,-0.6692,330000
2670,1,64.0,0,2004,53.0,0,1,0,1,74.5,0,465,625,625,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.7465,0.8128,1.2525,-0.4078,0.6603,360000
2671,1,62.86,3,2007,69.04,3,1,1,0,76.67,0,630,580,330,0.98374996654107,635,-1,-1,-1,-1,-1,-1,0.7027,0.2124,-1.2196,-0.8682,0.6721,315000
2672,1,72.0,4,2008,68.0,4,1,1,0,70.0,0,315,395,320,0.356536487724475,495,-1,346,-1,-1,-1,-1,-0.5899,-0.6201,-0.1437,0.0192,-2.0105,105000
2673,1,75.0,1,2009,70.0,1,1,0,1,72.0,0,495,605,545,0.356536487724475,425,-1,346,-1,-1,-1,-1,-0.6491,0.5008,0.5269,0.53233,0.6603,200000
2674,1,83.0,1,2009,76.0,1,1,0,1,65.0,0,545,385,470,0.23780283983757,135,-1,315,-1,-1,-1,-1,-0.8772,0.7119,1.0859,-0.995,1.0554,250000
2675,0,84.0,3,2007,71.83,3,1,0,7,61.32,0,495,535,425,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.880999999999999,0.9688,0.5269,-0.9953,0.9763,410000
2676,1,53.0,0,2004,61.0,0,1,1,0,64.0,0,355,325,535,0.377551419424541,375,-1,-1,-1,-1,-1,-1,0.6646,-0.7473,1.1074,0.1798,0.3444,340000
2677,1,86.6,1,2009,73.2,1,1,0,5,75.0,0,640,545,605,0.842248322257836,435,-1,469,-1,-1,-1,-1,-1.5953,-0.9531,0.01,0.7798,0.4805,325000
2678,1,73.4,4,2010,74.4,4,1,0,2,61.2,1,650,440,445,0.486747008438193,375,-1,376,-1,-1,-1,-1,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518,315000
2679,1,71.1,3,2009,71.01,3,1,0,6,69.0,0,475,455,575,0.714529363243447,-1,-1,-1,435,-1,-1,-1,0.2009,0.2668,0.163999999999999,0.4148,0.0284,255000
2680,1,76.0,1,2010,71.0,1,1,0,5,68.8,0,555,585,470,0.486747008438193,335,-1,376,-1,-1,-1,-1,-1.4517,-0.9531,-1.2196,0.2727,-1.244,180000
2681,1,72.0,4,2009,53.0,1,1,0,2,73.5,0,465,420,500,0.356536487724475,475,-1,346,-1,-1,-1,-1,0.1282,0.3789,0.3174,-0.7415,0.6721,360000
2682,0,80.0,1,2009,90.0,3,1,0,3,79.0,1,465,410,530,0.824666400671332,-1,400,-1,-1,-1,366,-1,0.7027,0.7119,-3.3713,0.2727,0.4805,250000
2683,1,90.8,4,2010,90.1,4,1,0,2,67.7,0,525,530,595,0.486747008438193,485,-1,376,-1,-1,-1,-1,-0.3027,0.7119,-0.2974,1.1601,-0.4776,250000
2684,1,80.6,1,2008,63.0,1,1,0,3,72.58,1,640,545,515,0.824666400671332,405,400,-1,-1,-1,473,-1,0.4155,-0.7866,0.1637,-0.7415,0.4805,300000
2685,0,81.0,1,2010,78.0,1,1,0,3,65.0,0,630,520,545,0.493596387301038,495,324,-1,-1,-1,-1,-1,1.2772,0.8784,1.547,-0.8682,-0.2859,170000
2686,1,68.0,1,2010,67.0,1,1,0,3,61.72,0,450,465,470,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.4155,0.5454,-0.4511,-1.6289,0.8637,120000
2687,1,82.8,4,2008,73.11,4,1,0,3,71.81,0,510,495,340,0.538386892985096,-1,333,-1,-1,-1,-1,-1,1.5644,0.7119,-0.9122,-2.5163,-0.6692,405000
2688,1,89.23,4,2009,88.0,4,1,0,7,75.2,1,685,620,750,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-0.8772,-1.2861,0.7785,-0.3612,-0.8608,400000
2689,1,74.5,1,2009,61.2,1,1,0,2,68.9,0,420,530,415,0.486747008438193,535,-1,376,-1,-1,-1,-1,1.9953,1.0449,1.2396,-1.7556,0.4805,280000
2690,1,78.3,0,2006,63.8,0,1,1,0,72.0,1,465,335,365,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-1.4992,-0.2012,0.2729,0.4148,-0.2875,240000
2691,1,89.0,4,2011,95.7,4,1,0,2,72.0,0,545,530,495,0.744758354008939,425,-1,438,-1,-1,-1,-1,-0.3027,0.7119,0.4711,0.3995,-0.6692,300000
2692,1,81.6,4,2009,85.4,4,1,0,5,63.79,0,395,485,445,0.356536487724475,375,-1,346,-1,-1,-1,-1,-1.1644,-1.1196,-1.8344,-0.4879,-3.735,345000
2693,0,86.2,1,2010,84.3,4,1,0,3,72.6,1,535,590,430,0.338786347219528,325,292,-1,-1,-1,-1,-1,1.2772,-0.2871,-0.2974,-1.6289,0.0973,300000
2694,0,84.0,1,2006,71.0,1,1,0,3,73.5,0,535,460,340,0.985461394326131,325,500,-1,-1,-1,-1,-1,0.3555,0.1888,0.672,0.8848,-0.406,200000
2695,0,74.0,4,2008,76.44,4,1,0,5,70.0,0,475,535,530,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.7081,1.2114,1.3933,0.5262,0.4805,305000
2696,0,79.4,1,2007,83.2,1,1,0,5,83.54,0,525,565,605,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.1988,-0.0552,1.2923,180000
2697,0,85.0,3,2009,84.17,3,1,0,3,69.98,0,495,615,494,0.910770164246022,465,433,-1,-1,-1,-1,-1,0.5591,-0.2871,0.4711,-1.7556,-0.6692,330000
2698,0,93.44,4,2010,86.0,4,1,0,3,79.95,1,745,545,500,0.881620069530177,415,420,-1,-1,-1,-1,-1,0.8463,-0.1206,0.7785,-0.8682,0.0973,325000
2699,1,74.5,1,2010,62.0,1,1,0,6,63.82,0,615,470,560,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.2718,0.7119,-0.4511,0.653,0.4805,60000
2700,1,74.0,3,2006,72.0,3,1,1,5,72.7,0,415,485,545,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.4173,0.5008,1.1074,-0.0552,-0.4455,445000
2701,1,92.0,3,2009,72.0,3,1,0,1,66.0,1,500,440,500,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-2.457,-0.9531,-0.7585,0.9066,0.0973,300000
2702,1,82.56,4,2010,81.66,4,1,0,7,73.56,1,520,525,455,0.655766942617211,-1,356,-1,-1,-1,366,-1,-0.4463,-0.6201,0.1637,1.0333,1.0554,400000
2703,1,58.0,4,2007,63.0,4,1,1,0,55.0,0,265,340,265,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-0.4463,-0.9531,0.01,1.2869,-1.0524,125000
2704,1,76.0,4,2010,69.0,4,1,0,2,67.1,1,485,415,455,0.0409993103614119,555,-1,223,-1,-1,-1,-1,-0.7335,-0.1206,0.3174,0.7798,-0.2859,400000
2705,1,77.4,4,2007,88.1,4,1,0,2,65.61,1,580,595,720,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.2632,1.5081,0.2113,-1.3255,-0.0844,330000
2706,1,65.0,1,2008,70.4,1,1,0,7,58.13,1,615,620,545,0.0957537630042686,315,-1,-1,-1,-1,-1,-1,-0.8772,-0.1206,0.1637,1.2869,1.247,260000
2707,0,60.0,4,2010,73.0,4,1,0,3,75.16,0,450,555,500,-1.0,-1,-1,-1,-1,-1,-1,-1,1.2772,-1.1196,0.01,0.9066,0.4805,240000
2708,1,69.0,4,2010,83.6,4,1,0,2,66.23,1,405,495,535,0.144789889482462,455,-1,284,-1,-1,-1,-1,1.2772,0.3789,-0.6048,0.1459,-0.4776,145000
2709,0,76.2,1,2008,72.6,1,1,0,1,74.7,0,510,665,455,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.1082,0.2668,-0.2714,0.2973,-0.9194,450000
2710,1,71.0,3,2008,73.0,3,1,0,5,69.2,0,360,435,120,0.356536487724475,375,300,346,-1,-1,-1,-1,0.3941,-0.1232,-0.6343,1.0611,-0.1295,120000
2711,0,82.2,1,2010,68.8,1,1,0,3,74.0,0,580,545,390,0.207392169717661,375,260,-1,-1,-1,-1,-1,-0.5899,1.0449,0.9322,-0.7415,1.4386,180000
2712,1,70.14,2,2009,75.2,1,1,0,3,80.9,0,650,615,525,-1.0,615,-1,-1,-1,-1,-1,-1,0.4155,0.5454,-0.6048,-0.995,-0.4776,250000
2713,1,92.4,1,2009,82.4,1,1,0,4,71.16,1,590,525,705,0.661834475840071,315,-1,-1,-1,446,-1,-1,-1.7389,0.0459,-2.1418,0.9066,-0.8608,335000
2714,0,88.4,1,2006,79.2,1,0,0,7,69.54,0,525,705,524,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,-0.1232,-1.0697,1.5899,0.9763,315000
